user_id,session_id,timestamp_start,duration,num_actions,uniq_resources,num_file_open,num_file_delete,external_drive_use,night_activity,weekend_activity,web_connections_count,sensitive_keywords_detected,email_external_count,auth_failed_count,new_ip_login,actions_seq,entropy_of_activity_timeline,is_anomaly
user_2,50dd437a-ed62-4b31-8146-af24ad6d6d98,2025-01-01 06:54:59,12.84,35,7,10,1,0,0,0,9,0,0,1,0,upload download open open email open close close read open close write email email open email write upload download close email download read upload open email download upload read close upload close email close read,2.7172,0
user_25,7d69e61a-5f72-4c88-bdc0-981140b883e8,2025-01-01 23:55:26,15.49,37,6,11,1,0,0,0,14,0,1,0,0,email download open write read write upload open close open email close open upload close upload email download open read write close download write close upload write upload open download upload read write read download close read,2.7767,0
user_24,3c66f1bc-53cc-4b10-a58f-be816b841701,2025-01-01 17:39:06,18.74,18,4,5,0,0,0,0,12,0,1,1,0,read email write upload open upload download close open email download email write write open close upload open,2.7108,0
user_36,620eba90-f030-4fc7-b56e-1537537b04b1,2025-01-01 23:43:59,9.18,20,3,6,1,0,0,0,6,0,0,2,0,open write upload email upload read read email upload close download close write read upload write upload upload email upload,2.5261,0
user_46,7d01c243-c2dd-4d4b-aee9-7266156f5ac9,2025-01-01 17:17:59,19.0,24,4,7,1,0,0,0,10,0,0,2,0,download read download write upload open close download write write open download write open upload download write download email write upload read download upload,2.5051,0
user_21,a6d6d67b-637b-4630-87d1-7adab03361f3,2025-01-01 18:15:47,15.41,34,1,10,1,0,0,0,11,0,1,1,0,read write download open open close open write upload write write open close upload upload write download upload upload upload upload open download read open write open open write email close read open close,2.5774,0
user_66,5da3f769-0636-489b-8575-964ddb123cd2,2025-01-01 06:50:20,10.23,22,0,6,1,0,0,0,13,0,1,0,0,download upload download write read close close read open write close upload upload email email write download download email read close open,2.7767,0
user_45,627378d4-32b0-4f8a-9892-31ef185ae779,2025-01-01 12:30:48,15.65,32,5,9,1,0,0,0,16,0,0,0,0,open upload close open close download read close write close write upload write open email write open upload read read download download read read read read read close close email upload read,2.6627,0
user_25,bfc90581-9aaf-47e5-9b5e-0babbf714fdf,2025-01-01 06:20:42,13.68,33,6,9,1,0,0,0,8,0,1,2,0,close read close upload write read download write open close upload close upload email read download download write download read open upload write upload close open email open email close write open close,2.7645,0
user_77,ef4a848b-abe0-4a4c-84c4-7112848988a4,2025-01-01 20:52:31,10.36,34,7,10,1,0,0,0,8,0,1,1,0,write open close write email open email write upload write upload write write open read read upload read email close email upload read open read upload write close open close download download close upload,2.7348,0
user_68,306cb47d-aa5c-46a7-864f-e53f56458355,2025-01-01 02:59:49,3.19,18,1,5,0,0,1,0,10,0,1,1,0,email open download close email download close email write open open write download download write email download write,2.2608,0
user_54,7a564114-0b75-4ded-8c09-c65143b1290b,2025-01-01 23:51:00,13.85,17,2,5,0,0,0,0,8,0,1,1,0,open download upload open read close download email write download write email read close download download close,2.6543,0
user_21,d2c54d61-8df6-42e4-9617-e048af7e42e5,2025-01-01 11:46:04,20.75,46,4,13,2,0,0,0,6,0,0,1,0,read close write read close upload email open close email read write close close read write download upload upload write write email upload upload open close write write upload upload read read close upload download open upload close open write upload upload download upload email close,2.6581,0
user_37,f85ee0de-215b-4d14-806e-1cb2baf60750,2025-01-01 03:50:46,13.09,47,5,14,2,0,1,0,12,0,1,2,0,upload download write email download open download email close read open upload write read write open write close close download download read upload download download upload email email read download download upload write open write download read email email download upload read close email upload download upload,2.7101,0
user_12,72ab9ed7-e5dd-488e-85e3-d9521fc46966,2025-01-01 12:44:07,20.6,13,8,3,0,0,0,0,3,0,1,2,1,close email open close download read email close read write close email open,2.4116,0
user_27,5a90e20f-dda8-46fa-96f3-7e15ae1ed38c,2025-01-01 15:49:14,20.95,17,3,5,0,0,0,0,17,0,1,2,0,open write write email close write close email upload close open upload close read email read write,2.5136,0
user_15,3f775770-4e50-41b6-bf6b-8b60a6e27591,2025-01-01 13:12:50,15.93,14,6,4,0,0,0,0,12,0,1,0,0,download read download download email upload write download close read email close write email,2.4677,0
user_92,9e6bdeac-35dc-4d29-9766-6fd1e1c6383b,2025-01-01 07:58:14,24.24,27,5,8,1,0,0,0,17,0,1,1,0,read email upload download write open download read open read download write upload read download upload write close write read open email email read read write write,2.628,0
user_69,85149b36-b39c-4731-9473-515b8ee50bb6,2025-01-01 19:30:42,9.77,19,4,5,0,0,0,0,8,0,1,0,0,read upload write download upload email read email write download open read read read email write email write close,2.5843,0
user_24,e6f30fc3-1519-446c-b3da-d8ac1d67bced,2025-01-01 15:46:46,17.7,28,1,8,1,0,0,0,5,0,1,1,0,read download email write close write email download open read download close download write email close write read download email upload upload write email upload upload email write,2.6595,0
user_78,44299aca-3937-499e-8d42-4dc944ebeaf4,2025-01-01 12:44:36,15.12,16,7,4,0,0,0,0,3,0,0,0,0,upload write write download email upload upload download read email close read read upload open download,2.6556,0
user_9,2e2742b4-7c46-49e6-b997-a354fef8ab9f,2025-01-01 08:00:35,12.18,35,6,10,1,0,0,0,7,0,0,0,0,download email upload upload write upload open open close write write close open email write read email open close read open write email read open read close read upload download write close write write open,2.7044,0
user_30,c02be003-367d-4459-a357-8efe0048f7e6,2025-01-01 03:53:08,16.1,32,4,9,1,0,1,0,8,0,0,2,0,upload write close email download download read read read download write upload open close download upload close close download download upload write email email download open download close upload read upload upload,2.6634,0
user_39,4ac6363e-72b0-4a68-ae9e-2d6120433dc7,2025-01-01 12:20:42,17.76,45,8,13,2,0,0,0,8,0,0,0,0,close write close upload read email upload close read upload write upload email upload read close close close upload read read write close email open email download email close download email download close read open close read email close upload write upload download download read,2.6626,0
user_66,5417bfc7-3217-4dad-8bd0-4d25e8ad4c69,2025-01-01 18:41:27,10.29,30,5,9,1,0,0,0,10,0,0,0,0,open close close write open download upload download download close upload email download download open read close download read write write download open read open write read open read close,2.6275,0
user_67,68ba34db-888d-421d-bc46-4ffba561151d,2025-01-01 02:26:59,10.02,28,4,8,1,0,1,0,10,0,0,0,0,upload read read open read download email write download upload close read email read read read open email read upload read download write read download email read open,2.4658,0
user_85,ce3e7efe-8aaf-4faa-845e-149b3937c4f7,2025-01-01 10:11:26,17.72,26,5,7,1,0,0,0,0,0,1,0,0,download close close read read download email close download upload upload download download close download download write open upload open upload email close open write upload,2.6379,0
user_32,cc539a7f-bffb-4a6f-a6be-84cb4c0ff2bd,2025-01-01 04:50:52,21.95,32,6,9,1,0,1,0,9,0,0,2,0,email write write download download email download close write close write open download close upload close upload upload upload read download close upload download write email download download email read close email,2.6144,0
user_33,949f5283-d732-4288-a92e-2ad495235289,2025-01-01 07:13:02,18.4,30,2,9,1,0,0,0,11,0,1,2,0,write open open upload email upload email upload close close close email email write email close read download download write open close upload email download write close read write write,2.7056,0
user_36,59b4fca8-c374-4670-b5d0-71a3366297b5,2025-01-01 04:44:27,14.75,28,5,8,1,0,1,0,15,0,0,0,0,write open read close upload read read download email write email open read write close close email email close open email read download read close download write open,2.6829,0
user_7,29fa41c9-1d95-4e98-9b2c-01698e5c0923,2025-01-01 02:48:25,13.51,22,0,6,1,0,1,0,17,0,1,2,0,email upload close read write read download write close open close download open email read write close open write open upload close,2.7156,0
user_61,47619277-28ec-4492-930c-2afae30f479a,2025-01-01 13:54:46,17.09,37,8,11,1,0,0,0,8,0,0,0,0,download write write read upload write upload open write open read email download read download open download open close email email upload write download write open read write upload write write upload read write email upload email,2.6374,0
user_85,2c83c237-e4d2-43b8-9f47-d58a49d28fbb,2025-01-01 01:23:59,16.64,24,6,7,1,0,1,0,15,0,1,2,0,close download download upload read write write open read download download upload email upload upload upload read email close open read download read read,2.6379,0
user_68,b0679766-4e5c-45c8-aeac-127c3e90727a,2025-01-01 18:07:58,14.79,52,5,15,2,0,0,0,10,0,0,2,0,read email write upload close open open upload upload close write upload open read download close email read close download open close upload open close open email close open read close write write write write close download close open download write upload close close download write close email read write download upload,2.7119,0
user_23,b7eaebfc-1a7a-4a8d-b838-9fb9117469db,2025-01-01 14:45:30,9.49,36,5,10,1,0,0,0,8,0,1,0,0,download email close read open close upload write write close write write email open upload read close download read read upload open open download download read download write write write write download open upload open download,2.7041,0
user_18,56657c4e-1ebd-451f-a8e1-8a13baca14b7,2025-01-01 14:23:05,11.77,37,3,11,1,0,0,0,5,0,0,0,0,read download read open upload download close close email read email write write write download upload email email write read read open write write read read read open email download upload read write email read write write,2.5941,0
user_74,ec4f2ed5-ce88-4d8d-8336-c95a0cce2281,2025-01-01 20:03:59,28.53,48,4,14,2,0,0,0,11,0,1,2,0,close read email write email close open email open read upload write close read close open write upload write close email download write write open close read close open email open open upload read email write read read upload close write open write email email upload close upload,2.6637,0
user_58,c84b5dfb-a462-45d3-950c-80244995bc7c,2025-01-01 17:18:16,22.11,45,2,13,2,0,0,0,13,0,0,1,0,read email open email open open close close close close upload close email read close email email read email close read download write close write email write read write open open close write read write email read download download read email open read write open,2.6108,0
user_91,8d33f8fc-6621-420f-824d-4c0c52130245,2025-01-01 01:25:02,26.65,14,4,4,0,1,1,0,10,0,1,1,0,download close close write download close read write email write write open download email,2.4138,0
user_72,e58cc466-a986-44ad-9ab5-9a51422adde5,2025-01-01 12:19:59,19.39,6,4,1,0,0,0,0,3,0,0,0,1,close open close upload read read,1.9183,0
user_9,b831b34e-1708-4886-9be1-e6a81fb10e08,2025-01-01 21:18:32,7.75,35,3,10,1,0,0,0,16,0,1,0,0,download upload download upload email write close download write download email download upload open upload download download email open upload email read download download read open write close read email upload open open open write,2.6746,0
user_71,ef67e58a-a68f-49ae-8d38-921ea44bd02d,2025-01-01 09:10:50,10.45,21,6,6,1,1,0,0,14,0,0,2,0,email close read download upload download close write close close write email close open read read upload open read download read,2.6793,0
user_41,ca5dd837-36ef-4f58-a371-24a1b2d0e151,2025-01-01 18:03:33,9.03,47,2,14,2,0,0,0,11,0,0,2,0,write email upload read email upload upload open email email write email upload read upload open upload download download email open read download open close open download email download write write email upload close download read read upload email read email download upload download close upload close,2.7129,0
user_51,99dc6c3c-7569-4d6f-a40b-16bd140504f9,2025-01-01 15:03:04,18.33,25,3,7,1,0,0,0,17,0,1,0,0,close open write close open upload open close email download write write upload upload open upload read read email write read upload download read email,2.7591,0
user_12,05519f06-c002-4013-ad11-52f223de8492,2025-01-01 22:51:59,12.09,37,6,11,1,0,0,0,8,0,1,1,0,email close download write write close email close download read download upload read upload read close close download email download email open download download close close open close upload write write download open write write download open,2.6811,0
user_49,97f5c6dc-0fbe-4578-9669-7c13d488394e,2025-01-01 17:04:19,7.01,26,6,7,1,0,0,0,11,0,1,0,0,write download open read close close read open read write email read download read close open download open read close download email download download upload read,2.5789,0
user_57,7278f25b-229d-407b-9e31-3b7ba8f4f9ab,2025-01-01 21:12:55,17.93,35,3,10,1,0,0,0,8,0,0,2,1,close download close email email read open upload upload email close email download open write open write upload read open upload read open write read email open write close upload upload open write close upload,2.7255,0
user_15,2341dff1-209f-4c8e-8a95-25937a4621d7,2025-01-01 11:11:14,14.45,8,4,2,0,0,0,0,15,0,0,1,0,upload read write write upload write write open,1.75,0
user_56,56ae29bf-f1ae-4357-8924-4c2bf1c6f23f,2025-01-01 17:23:24,16.78,35,5,10,1,0,0,0,11,0,1,0,1,write write write download upload read write upload write close close open open close download open download close close close download email close write write upload email close download email download read close download email,2.6338,0
user_47,0e24ce46-9c75-415a-af23-e5bf7eb94706,2025-01-01 09:05:19,14.66,44,5,13,2,0,0,0,4,0,0,0,0,download read download email read write email read upload close close close write download upload email close write open email email read email email download email email upload close download download write download download close read upload read read read email close read open,2.6549,0
user_87,7776616a-d54d-416e-8065-22dbe7ef9374,2025-01-01 15:42:20,23.81,34,7,10,1,0,0,0,2,0,1,0,0,email email email close download read read close download close download upload write close read write download write download close read download upload email write open email close read open read upload read email,2.707,0
user_74,83e03e5a-5330-4499-b720-6c3aa51ab489,2025-01-01 04:27:57,17.63,40,6,12,2,0,1,0,14,0,1,0,0,open write download email upload email read write write upload download write download open read close download close upload download download upload close upload write open email close read read upload write read email open email write write close close,2.7782,0
user_42,7e127a83-fc8d-4ae8-9f58-faf7a7d573d6,2025-01-01 02:06:39,15.69,32,4,9,1,0,1,0,8,0,1,1,1,write email write download write download close download write close open email download open download read read upload upload read email email read email upload close email close download email email write,2.6914,0
user_57,0855373e-7e06-469e-b608-0ff1dc395f7b,2025-01-01 05:15:17,15.53,43,3,12,2,0,1,0,10,0,1,1,0,write read download close upload open upload write read email write email upload write close write email download close open email close open open write download read write write upload upload read read download upload email write write read upload read write download,2.7152,0
user_29,684f5383-b837-47ca-a867-e7b2d743c03c,2025-01-01 03:42:19,18.07,28,4,8,1,0,1,0,13,0,1,2,0,open upload read close read email close email email write open email read open open open close write download read close upload email upload email upload read close,2.6524,0
user_74,340eab68-d948-4cac-a200-642ab41f9d04,2025-01-01 05:31:56,14.67,20,1,6,1,0,1,0,7,0,0,1,0,write download open download email read write close close read read upload download read write upload download read close write,2.6037,0
user_42,2c894891-3298-49b4-bdb0-44f974f6775d,2025-01-01 13:43:22,16.69,40,6,12,2,0,0,0,9,0,1,1,0,write email email close upload open close write write download email email open download write download download download read open upload upload write read read close close download email upload open email write download download open email email open download,2.7143,0
user_87,53c03198-909d-45f5-926a-440d682c652a,2025-01-01 13:20:33,17.41,24,1,7,1,0,0,0,6,0,0,1,0,download close email upload read download close write email email email write open open open upload email download close email close email write write,2.6199,0
user_88,0cde557e-d1df-48b4-8ba2-bd6071a480d9,2025-01-01 13:38:36,18.28,47,5,14,2,0,0,0,15,0,0,1,0,write download download download read open email write upload open open upload close download email upload open write email close download upload upload write write email open email download upload upload write write read upload write email write open close close close email upload open close email,2.7093,0
user_26,7fdafea2-10be-4e62-b6c3-5428f0f71c39,2025-01-01 10:35:45,10.72,39,4,11,1,0,0,0,5,0,0,0,0,write close email download email download read upload open write close download upload upload write write open write write open read close upload download open open upload open upload download write download upload email upload email read email read,2.746,0
user_89,9bedc28e-662f-4a8f-8fed-544eab86b560,2025-01-01 11:02:40,17.49,28,6,8,1,0,0,0,5,0,1,0,0,download close open write write read download read download upload write download read download read open write download download open open upload write email close write close download,2.5836,0
user_78,276436c8-7d85-45bf-b2ea-9b3387cd7d2d,2025-01-01 21:50:40,3.68,40,5,12,2,0,0,0,7,0,1,2,0,read read close write read email close open email email email close write read close open email download write email download read read close read write close close open open open open download open write close email close email open,2.5083,0
user_23,4c13bfd7-7f88-4468-87ff-6802f8078282,2025-01-01 22:28:43,19.67,27,3,8,1,0,0,0,16,0,0,0,0,write close write email read download upload close open download write read write email download upload close open open write write download write email read download open,2.6984,0
user_21,af0cff47-41e9-43d5-8890-b3865f24515a,2025-01-01 22:17:13,10.58,30,2,9,1,0,0,0,11,0,1,0,0,open download download write email open close upload email email download email write download write upload close close open download download read download open read open write read open upload,2.726,0
user_70,cc34672d-1608-4639-a35f-5cb87d845819,2025-01-01 07:13:55,18.19,22,5,6,1,0,0,0,15,0,0,2,0,upload download read upload email read close write open close open email email upload write download read read open download close write,2.799,0
user_2,2d502a31-b43d-4774-a137-585952160b27,2025-01-01 18:46:28,12.46,29,5,8,1,1,0,0,9,0,1,0,0,open close download download download read upload close download write email write upload email open open email write email upload close upload write read write write read upload email,2.7547,0
user_83,dd774a42-dd62-4e2c-8c15-27f77ada6dd6,2025-01-01 11:43:24,19.72,31,7,9,1,0,0,0,12,0,0,1,0,read close close read upload close download download close read download download email download download open open close read read download write email write upload close download close upload upload open,2.6311,0
user_6,d7f21d7c-e09c-4553-8696-a457b6007380,2025-01-01 12:45:51,20.65,34,8,10,1,1,0,0,10,0,0,1,0,upload email download open download upload download open write email open write email close email email download email read close write open read write download open write upload read close email email download write,2.7082,0
user_15,e595f071-1f6f-49bb-a565-d676690ae5b3,2025-01-01 22:57:43,15.59,44,5,13,2,0,0,0,10,0,0,1,0,download close download upload close download open email write upload open download close close write email read upload read upload write download upload close email email email download close read read email upload read read close upload download close upload upload open download write,2.7253,0
user_18,de14bb10-e166-48e4-99cb-f7be2c88210b,2025-01-01 16:08:42,14.29,34,4,10,1,0,0,0,4,0,0,0,0,upload open open email download write email download email read open read download write upload upload email write read write close write email download open read upload close close upload write open close read,2.7949,0
user_25,fd5b2544-2a37-415a-b812-77b64c4e0dd6,2025-01-01 07:16:52,17.59,30,5,9,1,0,0,0,13,0,0,2,0,upload email upload write upload email upload write read download email upload email close email email close open read upload download close email download close open email read upload write,2.643,0
user_77,20fc608a-8de8-43c6-8869-2e25e63d0b05,2025-01-01 15:31:42,14.03,21,6,6,1,0,0,0,5,0,0,1,0,open open write open read open upload write email read open read email download open open upload read close email close,2.5634,0
user_45,35bfdd72-674e-40cc-8118-bbb8c36f2d85,2025-01-01 16:03:38,14.05,8,2,2,0,0,0,0,12,0,0,2,0,open write read read email read download download,2.1556,0
user_54,02243955-f499-4a3e-8d67-0e7551706506,2025-01-01 03:17:24,14.3,45,5,13,2,0,1,0,12,0,0,1,0,download upload upload close close write upload close email upload close close email email open read close upload read upload write write read upload close upload upload read download email close upload download read open close upload email write email write download download download write,2.6758,0
user_39,ebda86a6-6856-459b-bf8b-f02561898b7a,2025-01-01 00:25:10,14.45,29,4,8,1,0,1,0,13,0,1,0,0,open open download write open upload upload download close read download close download write read close upload email open upload open read read email open download write email write,2.7673,0
user_95,2f0457ca-23f7-4525-b626-ab12bf1df4cb,2025-01-01 01:06:20,13.95,25,2,7,1,0,1,0,21,0,1,1,0,close download email close close close email read read upload open read write read email read upload read upload close open read open download download,2.6326,0
user_42,124b1571-2b66-4786-9d21-448e92682bb6,2025-01-01 14:46:49,25.43,26,8,7,1,0,0,0,9,0,1,0,0,email close open upload read email close read email close read download email email email read download read email download read read upload open download close,2.4196,0
user_78,a1ba8366-91e4-4f40-94fa-87fb0d9edf08,2025-01-01 14:47:32,7.89,26,5,7,1,0,0,0,15,0,0,1,0,close open email download write open open open upload close open upload write close email open read write read open read close write email open close,2.5805,0
user_16,eddf1c2f-8350-4495-9a73-90560f765565,2025-01-01 03:11:48,20.45,45,7,13,2,0,1,0,19,0,0,1,0,open upload close open close email close write email email open email upload close open open close email write read open read download download close write upload upload upload close download close open email upload write open write read close write upload write read download,2.7509,0
user_65,2fa61152-4f05-4905-9fd5-11af8a8f19a7,2025-01-01 15:08:19,16.65,34,4,10,1,0,0,0,4,0,1,2,0,write email read close upload write upload read open open write email email write upload close upload email close download write write read close open close open write open close close open close write,2.6091,0
user_88,da9aa675-b448-4505-9c1c-96e6b21939ad,2025-01-01 23:30:04,12.46,43,3,12,2,0,0,0,6,0,0,1,0,upload email open email download close upload close open write write close write email write close open email read close open read upload write close email write read open open read read open close open upload write read read upload download close upload,2.7188,0
user_83,c9572a8f-4b24-4648-be81-d4442241b3bb,2025-01-01 19:05:20,14.73,35,5,10,1,0,0,0,6,0,1,2,0,email read read download open write write email read download upload upload download close open download open write email upload email open close close upload read write close download upload read download write read write,2.7825,0
user_12,104fbc1d-a1a2-4d7d-aba0-d09336ee42b6,2025-01-01 11:29:09,26.76,18,2,5,0,0,0,0,10,0,0,1,1,upload close close open upload write close email close upload write upload open email upload read read email,2.483,0
user_75,d1d5df7f-aa8b-4159-8861-91ce71a4f966,2025-01-01 02:41:27,7.98,51,3,15,2,0,1,0,16,0,0,1,0,read close upload email close upload upload close write upload close read download download write email email write upload download upload write close read read download write upload open upload upload write read upload read close open read email email upload close open email email open upload email email write close,2.7145,0
user_54,3d2522fb-46b0-496b-9489-0a5cd7028b97,2025-01-01 10:24:44,26.46,15,1,4,0,1,0,0,7,0,0,2,0,write upload close write read open write read write email open read open download upload,2.6062,0
user_25,92318594-4e77-489a-882c-e058b558fc3f,2025-01-01 00:32:01,15.61,13,6,3,0,0,1,0,12,0,0,1,0,download write email read open download read email close open close read open,2.5074,0
user_14,bb404740-09f5-4edc-ac5e-bcaebfa9fee8,2025-01-01 12:29:43,13.05,18,2,5,0,0,0,0,9,0,0,1,0,write upload download read email email upload read read open read upload read write read upload close open,2.5305,0
user_13,3372e1df-769c-40ca-ba21-d97ee3fcc946,2025-01-01 02:24:38,10.92,22,4,6,1,0,1,0,9,0,1,1,0,download upload email upload write upload download email email close upload upload email upload upload open read read download read write email,2.5153,0
user_6,20d62a12-12a9-4ba8-8a62-18bf07e391bf,2025-01-01 23:12:53,10.9,30,6,9,1,0,0,0,11,0,1,2,0,close write open open download open upload email upload download open open write download read write write email upload upload write open close read download close close email close write,2.7274,0
user_47,8ed30316-dd14-4ebc-a36a-96bf024943b1,2025-01-01 13:22:06,19.96,23,5,6,1,0,0,0,9,0,0,1,0,write close close write upload email upload email open read download download open close open write write open email read read download write,2.7571,0
user_95,c838b2a2-df09-4b7b-9d76-87037127cc19,2025-01-01 23:47:20,15.66,6,5,1,0,0,0,0,6,0,1,2,0,download close close write download email,1.9183,0
user_74,fc40af7d-0426-4629-980e-eb9ff183529b,2025-01-01 00:42:31,6.88,21,3,6,1,0,1,0,20,0,1,0,0,upload read close close write email write open upload download email upload open download close upload open close write close email,2.684,0
user_31,d9e84c4c-9660-4efd-b69c-6e7f916a94f7,2025-01-01 09:38:43,11.15,19,7,5,0,0,0,0,9,0,1,0,0,upload download upload download read upload download open download close open email upload email write open download upload open,2.4995,0
user_100,06ecba89-6201-47fc-a25b-984345d63ef1,2025-01-01 20:49:35,8.01,27,7,8,1,0,0,0,8,0,0,0,0,download read close close close close email read close close read open upload close write download write open download write write open read upload open open email,2.6802,0
user_81,d6cd74d0-2721-4b7a-aba3-c698aa63693f,2025-01-01 17:49:32,25.61,39,5,11,1,0,0,0,14,0,0,2,0,read open write upload upload download read open read write close write read email download email open close close close email open read email write download download open upload close read upload download close open upload write read close,2.7818,0
user_25,b81c9a72-3cfb-461c-b8ab-262f564238d3,2025-01-01 07:33:28,25.01,29,3,8,1,0,0,0,8,0,0,0,0,open email upload open download write upload open write close write close close write read email open download write upload write download write email upload write download read email,2.694,0
user_18,a4bea6f0-e1d8-453d-aae2-d63e651346f6,2025-01-01 09:58:56,10.49,23,4,6,1,0,0,0,14,0,1,1,0,close open download open read close read open email open write close upload download write download close upload write close close download read,2.6531,0
user_11,e47c5cf7-aa14-4e33-b854-4bb6e1bc62a9,2025-01-01 18:36:46,19.4,37,4,11,1,0,0,0,9,0,0,0,0,email upload write open email close close email close close close email close write download close download upload download email read upload read upload email email upload read upload read email download open close read download open,2.6829,0
user_26,ea48d1e6-f06e-4b3b-b979-11aa1a32f3ed,2025-01-01 02:56:27,1.0,22,5,6,1,0,1,0,9,0,1,2,0,download upload upload open upload open open close open close upload upload download open upload read open read open close open close,2.1181,0
user_22,ac0a8d74-a8cc-470a-9831-7ffa09b95872,2025-01-01 21:48:44,13.61,52,7,15,2,0,0,0,14,0,1,1,0,read close upload write open close email download write read open read email download upload download upload email open close email download email open read upload open download write write read read open upload upload upload close close open write write close upload close close upload upload email download read download upload,2.7768,0
user_71,29e91625-c403-4fbe-9ad1-5590f0743daa,2025-01-01 18:41:39,25.76,42,2,12,2,0,0,0,7,0,1,2,0,close read email open read open write close upload email read open open open download open close email download write write write write download open upload read read download write upload download email open upload write upload close open download close write,2.7526,0
user_45,526678ca-079a-465c-a907-2948197e53a3,2025-01-01 20:32:18,8.95,36,6,10,1,0,0,0,1,0,1,2,0,close write email email write read read write write read write upload open write upload open write email write read open read write read email download upload upload email open write download upload read upload email,2.5619,0
user_49,42c790fb-a702-430a-8785-e8fb98421f3b,2025-01-01 07:38:06,18.09,30,6,9,1,1,0,0,19,0,0,0,0,email read download upload open read read email email download email close upload open open upload download read close close close close upload close download email email download download write,2.6641,0
user_38,26cdd78f-8ce5-497a-b0d9-cad060c6f087,2025-01-01 05:54:09,27.08,32,5,9,1,0,1,0,8,0,1,0,0,email close download email open open read close open read download write write email close read read read email upload email close write download close email close write email open email write,2.6411,0
user_71,251a3488-ebf1-4d49-ad8c-6a9091ac0d8d,2025-01-01 19:05:56,17.19,32,5,9,1,0,0,0,9,0,1,1,0,upload download read close close upload write open email read email read open email open upload open download upload read download close email download write download download email download upload email download,2.6914,0
user_16,3f3407cc-2641-4a84-844e-239532f6066a,2025-01-01 00:58:22,9.7,17,1,5,0,0,1,0,8,0,1,0,0,open open write open upload download upload close write close open close download write email open write,2.419,0
user_16,564be1b6-aa29-4aaf-a712-23e2c7cda1d6,2025-01-01 21:39:10,7.07,39,7,11,1,0,0,0,13,0,1,0,0,open open read email email email open write write download open write write read write close upload email close read upload upload read email read email upload close read email close upload upload read upload upload read close email,2.6388,0
user_43,48833e2e-f088-4bda-a91c-70d610e2fdf7,2025-01-01 04:14:34,10.44,17,5,5,0,0,1,0,6,0,0,1,0,email read write write upload open email email open read upload upload download read write open upload,2.4981,0
user_58,4b2b86ed-d039-426c-8b8b-5f05bec28205,2025-01-01 04:05:48,23.44,45,4,13,2,0,1,0,11,0,1,2,0,close email close download email open download read email upload email write write open download upload open read download email write upload upload download close upload open open read download write read download write write email download open download email open open email write open,2.7124,0
user_49,8966aeb1-cadd-4c90-8a48-f4df3b02629f,2025-01-01 02:25:04,19.44,45,5,13,2,0,1,0,6,0,0,2,0,read write upload write read close download read upload read open close upload write open close read read email open write read open open download close open close read email open upload read email write download write open open read open email open read upload,2.6565,0
user_86,d95066ad-2c26-4544-a18a-850aa0aaceac,2025-01-01 19:03:32,17.12,20,7,6,1,0,0,0,3,0,1,0,0,open download email email open read read close open close email email read write write read read email open upload,2.561,0
user_92,ba6bee70-32af-4a97-bc55-19c811f77168,2025-01-01 10:52:04,18.77,45,5,13,2,0,0,0,7,0,0,1,0,upload close close email email upload read read close close email read upload close close write write read close upload open write open upload read write download upload email upload close download write close email read upload read open email download email upload write write,2.7025,0
user_70,09be6e59-7b6e-4eb2-98d3-1398788417b3,2025-01-01 14:28:39,9.51,43,9,12,2,0,0,0,5,0,1,1,0,download read open close download upload close download read open email close upload close close email email write download close download write close close upload open write upload download write read write download close read close upload write write email close open download,2.698,0
user_83,c99fd420-17dd-4903-8ef0-e37efefa643f,2025-01-01 20:45:15,18.48,27,6,8,1,0,0,0,12,0,0,1,0,write open open read read read open read write read write write open open write read open download open close read close upload write download close write,2.3212,0
user_34,8d99e496-fd06-4143-87ad-f520702d3b63,2025-01-01 18:51:26,11.83,32,4,9,1,0,0,0,1,0,1,0,1,close close download open open read upload write close download close open write open download write email open close download open read close download write open upload close open write close download,2.5275,0
user_53,537f2364-0f80-4733-b9f7-0d434832a314,2025-01-01 10:36:14,11.45,36,8,10,1,0,0,0,5,0,0,0,0,write open open download upload upload write close write open write read open upload read download close write email close email download close download read read read open close email open download close read close write,2.7449,0
user_85,fc7b151c-5d28-4008-aa94-6f4122535c55,2025-01-01 08:33:18,17.49,44,0,13,2,0,0,0,12,0,1,0,0,close close upload download read read read write write open read download close download upload open read write close open email write write read close read upload open open read open read close download open email open write close write download read write close,2.6507,0
user_49,f89c95f8-8a14-4dae-a5f9-857b6e19fd7c,2025-01-01 02:35:45,14.69,27,0,8,1,0,1,0,4,0,0,2,0,open email open upload write email close close email open open email upload email open email download upload read email read read open upload email close write,2.569,0
user_21,188d67ec-31c9-4a0f-99a9-e8ded0848ac1,2025-01-01 16:19:43,22.03,31,4,9,1,0,0,0,11,0,0,0,0,upload open upload write read email read read download open upload open upload download write download email close email email read open upload open download download download open close download read,2.6839,0
user_4,f1e482bf-8bc2-4831-8e93-758dcf8abadd,2025-01-01 06:45:25,15.99,28,4,8,1,0,0,0,11,0,0,2,0,open read download email download upload upload open close read email email read write write upload upload download write read download email write open email upload upload email,2.6726,0
user_95,493dda94-faf0-454e-ae29-9d81e3fdb7e0,2025-01-01 17:53:07,20.43,42,7,12,2,0,0,0,2,0,1,1,0,read email write upload open write upload open upload email upload download read upload email read close email write open read email read open close close upload write close close open upload close read write upload close write email upload read read,2.6587,0
