user_id,session_id,timestamp_start,duration,num_actions,uniq_resources,num_file_open,num_file_delete,external_drive_use,night_activity,weekend_activity,web_connections_count,sensitive_keywords_detected,email_external_count,auth_failed_count,new_ip_login,actions_seq,entropy_of_activity_timeline,risk_level
user_48,92362fd9-0e35-45dd-a85c-f8eef01d3a83,2025-01-01 12:45:00,19.91,51,3,10,3,0,0,1,13,2,3,0,0,write read write read read write upload open email write email close email upload write read download upload open upload open email download upload upload email close download upload email upload download close email email write email close close read close close write email email write upload open email download write,2.7126,3
user_36,f4069308-0198-4d42-b4d4-90315a8133fa,2025-01-01 10:04:00,21.58,50,10,23,5,0,0,0,9,5,2,2,1,close read read email read close open download close write read upload close open open download email close open open download open write write read open write write write email open write write download write close write close write open close open read read write upload read download write read,2.5995,3
user_57,ade22dc3-e3d7-4657-bffb-bcb8e898b456,2025-01-01 01:47:00,9.45,33,4,12,10,1,0,1,9,3,0,1,1,read upload close download open download open open read read open read write upload email open download download email email write read download open email close read email upload write upload close close,2.7719,3
user_146,91f7e973-ae1c-4531-bebc-e9b73f8d19f1,2025-01-01 10:00:00,19.96,50,5,19,6,1,1,0,13,3,4,2,1,close email open upload close close read read close open close email read close close read write close read open open upload download upload read download download download email write open upload read download download download write upload open download read open write open upload download read upload email download,2.7359,3
user_89,9bb1d421-23a5-4063-8c99-1f0c722b7fc2,2025-01-01 23:04:00,10.09,34,10,10,9,0,0,0,13,1,0,1,0,open open read write email download close email open download read write read upload upload email write write close read open close download read close download email upload write write email read download upload,2.7863,3
user_121,1f473bcd-5ce8-4d21-ae80-df0da6156f4b,2025-01-01 08:35:00,7.29,32,6,11,4,0,1,1,9,2,5,3,1,upload email upload write write email open write download write close open download open write write download email close upload download open write open download read open open read write email write,2.608,3
user_126,3d73e497-1708-45f5-b55d-281cdfb3baf5,2025-01-01 16:37:00,15.47,22,8,4,3,0,1,0,10,5,5,2,0,open write upload download write read write close write open read read email upload read download upload upload download open download open,2.6412,3
user_13,759e31d3-d807-4eaf-8b1d-30b63d2f7405,2025-01-01 16:47:00,20.14,44,9,18,6,0,1,0,19,2,0,2,0,upload open open upload download close upload open read write email read download download write close email email upload download close open open upload read open close write read email read read download open email write write write close download upload email close read,2.8037,3
user_31,f0407db4-7680-4584-9cfb-ccd61bc1a094,2025-01-01 00:36:00,15.66,21,2,9,7,0,0,0,12,2,4,0,0,write close write read write close close email write email download write close close upload read close write read write read,2.2418,3
user_132,a9aeecb3-ec95-482a-ae1b-5d490b2ac06a,2025-01-01 03:01:00,8.89,15,6,4,3,1,0,1,9,1,6,1,1,upload email read upload open read read close read open close write email email write,2.5232,3
user_80,71353a08-ddbe-4d4e-a8a9-3cc3211003e6,2025-01-01 14:36:00,8.06,14,4,3,3,1,1,0,8,3,4,3,0,read upload download read read email open close email close write open upload write,2.7534,3
user_84,b220fb89-3831-4df5-b368-254140ae3141,2025-01-01 16:59:00,11.35,35,8,8,8,1,1,1,10,3,6,1,0,open upload upload open open download email open download close read upload upload email download download download write open write email close write upload close email read upload write download email email upload open email,2.6985,3
user_31,10941a57-bc72-446a-a357-bd915627fcb7,2025-01-01 03:12:00,15.68,29,1,10,7,1,0,1,11,4,2,1,1,close close upload open read close open close upload read open read close write read write open download write write write download email open open write close write upload,2.6019,3
user_14,d65114cb-24cd-41d4-a61a-37674240a306,2025-01-01 13:27:00,11.45,17,3,8,9,1,0,1,21,1,1,2,0,close upload upload download upload download upload write upload close close upload upload read write upload open,2.1607,3
user_48,5822f92c-86f0-4b3c-8d73-d64fc62673f7,2025-01-01 04:16:00,10.93,20,8,8,4,1,0,0,13,1,5,1,1,email open read write write email download email close email open open upload download upload upload close open email close,2.666,3
user_84,cd0220e6-4a6a-45e8-8738-158bf4d9ff78,2025-01-01 11:54:00,19.5,42,6,14,6,0,1,0,9,1,4,1,0,download open close upload download download write read close download download open upload upload download open upload write email open download email upload open close upload close open close upload email upload upload write download write open close email open read upload,2.6607,3
user_50,8bd3d416-eb70-4943-95ce-2d2e3db8c716,2025-01-01 22:29:00,12.93,37,6,9,7,1,0,1,8,3,1,0,0,close close open read close open upload upload open open upload read upload upload email email close close read upload email open upload open read close open read open read email open upload open upload email write,2.3884,3
user_42,624b7d67-73af-4016-8275-b368fd68e589,2025-01-01 17:00:00,11.11,38,12,18,9,0,0,0,17,4,4,2,1,email open email download upload upload open write close download write read email upload close open read read email write email close upload read read email open email email read email download download upload write email open upload,2.7057,3
user_124,079937ce-8dfd-4bda-8354-bda52072db53,2025-01-01 00:24:00,6.28,20,8,8,10,0,1,0,15,5,5,2,1,upload open close close close download read email upload open open read email read download download close write download close,2.666,3
user_142,d0b9eba2-633c-4910-a271-e3c480d169fc,2025-01-01 04:57:00,15.71,34,4,10,11,0,1,1,8,2,4,1,0,close close open upload upload upload email download read write read write upload upload write close read close upload write email write upload write download download upload upload open write write open open write,2.6002,3
user_101,75e27877-b2a9-4577-b9d5-f9f59ce74293,2025-01-01 15:55:00,21.84,35,7,11,4,1,0,0,9,4,4,2,1,write close close upload upload download upload write download open close download open email read close email read write read read open upload open read upload write download open email read download email upload open,2.7825,3
user_110,b7ed97b2-0363-4616-bd0a-b60a8d4505cf,2025-01-01 09:51:00,17.31,30,3,11,9,0,0,1,14,3,4,1,1,read open write email download read open open email read upload download open close email email close download open close open read write write email download upload download upload open,2.7357,3
user_65,31c1e978-12be-46b1-8432-bf3f5ea9b9ca,2025-01-01 15:57:00,12.94,17,1,6,4,0,0,0,10,4,0,2,1,email email read upload write read close write close download write close read email download email upload,2.5425,3
user_13,72eafc35-9076-4e00-b0cb-30a6cff27fa7,2025-01-01 18:46:00,10.75,35,11,9,4,1,0,1,11,2,1,2,1,open read upload email close upload close close open write close upload email email email upload upload open download open open download read read close write email open close upload upload write open download open,2.6997,3
user_8,2768eec6-c76e-4907-abd7-8577072a34c6,2025-01-01 20:21:00,14.01,42,5,19,8,0,0,1,7,2,4,2,1,download read upload open close close read download upload read read close close read write write close download open download close open write read email upload upload upload download email read read read close write upload close write read download write download,2.6627,3
user_36,3761c5a3-0a3a-4cbd-96a7-31c35ef111b3,2025-01-01 14:30:00,17.18,20,7,8,5,1,0,1,8,4,5,1,0,upload email open close open download download email download close upload write write write upload read read read download write,2.7464,3
user_147,bf878cc6-e7a0-4870-acc8-31423beefde0,2025-01-01 04:09:00,16.7,31,7,8,7,0,0,0,6,1,4,2,1,upload read open write download open upload download download write close open write download download write upload read upload close write close write open write open write write download email close,2.5784,3
user_42,31b9f031-dc35-440f-bf75-76d8c3c85ab2,2025-01-01 10:25:00,22.64,33,5,7,6,0,1,0,13,3,3,3,0,email download open download write close close upload read open upload open upload write read read email open read upload open read email write read write open write email open download download download,2.7298,3
user_92,a47ca3e2-0492-4c46-ab31-2db67ac45741,2025-01-01 12:12:00,13.71,32,3,6,9,0,0,1,16,4,5,1,1,open upload open download write write write email email upload email download open read upload write upload download download close download upload write open email read read email upload close email email,2.7145,3
user_139,3282c741-43a6-4216-ad5c-e790e15f873c,2025-01-01 15:37:00,9.6,34,5,16,3,1,0,0,10,1,2,2,0,upload read upload write close close upload read read write email read write download upload download read open download upload email upload download read open read email download write read email read close download,2.6668,3
user_79,f205c93a-f0aa-4c09-a177-76b96a189606,2025-01-01 00:00:00,14.82,43,3,13,5,1,1,1,10,2,1,0,0,open read close read write download email download open read open close open close close upload close write close close read upload write close read upload read close email read read email close upload read write close email write email open write write,2.6483,3
user_80,c1036804-3e91-4b02-8ea4-f4f4d6db1365,2025-01-01 23:31:00,11.43,12,8,4,8,0,1,0,9,4,3,2,0,open download open download upload close write open open email upload write,2.4183,3
user_113,03675f99-0efe-4438-8b42-05595bd2b9cd,2025-01-01 20:43:00,10.06,33,1,7,9,1,1,0,1,4,4,2,1,download email download read email write read download close write email write write write open write upload download close write close email download close close open write close read email upload read close,2.6544,3
user_143,28450f12-9e1d-4878-9ded-327d85e57bc1,2025-01-01 02:19:00,22.33,12,9,3,8,0,0,1,12,4,1,2,1,read open email read upload upload read close email close open write,2.5221,3
user_39,c034feda-29a3-4e40-892b-741b6b30bbff,2025-01-01 12:53:00,5.65,18,5,5,4,1,1,1,23,2,3,1,1,write write close write open download read open close read upload close write open upload write read email,2.6214,3
user_87,3281a345-e232-4e02-9744-c20f63a05858,2025-01-01 14:16:00,14.43,33,10,13,5,0,1,0,15,3,1,2,0,write upload close write write email download read open email read download email open close download download download download read email write read write open write close close write read upload open download,2.7137,3
user_55,270c1e1a-62a1-46fb-902f-06e123536e44,2025-01-01 08:55:00,15.33,30,1,14,10,0,1,0,8,2,4,1,1,email download upload open email download email download read download close email write write download open write upload upload close read email close read email read close read read read,2.6975,3
user_113,4d4c3327-9061-4cdf-9a77-dc3123d2c6f4,2025-01-01 10:47:00,7.56,19,6,6,6,0,0,0,12,3,4,1,0,upload close upload write email upload download upload download download download download open download read read upload download write,2.3921,3
user_10,0fa906a0-32ac-4140-9f1b-0df02b96191a,2025-01-01 06:58:00,24.76,14,5,4,4,0,0,1,11,3,3,2,1,download download download email upload read upload download write upload download write open close,2.4956,3
user_97,ea99e94b-46ca-46e0-911e-dfd492ba12e0,2025-01-01 03:09:00,3.71,43,10,20,11,1,0,0,3,5,2,0,0,close download email read write email write download read email close read open write read write download email download close email download close open download write download read write write close upload open email email open write close close email close write open,2.6495,3
user_15,2e5aaea8-40d3-44a9-b898-83926263908b,2025-01-01 19:19:00,14.3,30,6,7,6,1,0,1,6,2,3,1,1,download download upload download upload download upload close download open email read write upload download email open read close read close email download write close open download download write read,2.6804,3
user_130,0b3cd0d9-0f5b-4291-ba72-b2243336136e,2025-01-01 19:08:00,15.2,35,8,16,11,1,0,0,12,3,1,1,1,upload open open read read download close write read upload close email read write write email open read open open upload close upload read write close download email download download upload write download write upload,2.772,3
user_44,5b2530dd-b237-417c-8e9a-406c0d2943b2,2025-01-01 04:04:00,3.65,29,9,6,6,1,0,1,11,4,1,1,1,close close open open email close email write read write open upload write close email close download close close write email write open read close close write write write,2.4259,3
user_111,ea496580-75a4-4013-a92f-21b99c6c23b3,2025-01-01 03:37:00,12.22,16,8,4,3,0,0,1,9,1,5,0,1,email email read download close write close open read read download close email email write download,2.4835,3
user_77,7a87bbcc-7fd9-4260-beee-5cb5c0fe451e,2025-01-01 01:24:00,21.22,39,13,9,3,1,0,1,10,5,5,1,1,upload download email upload open upload email read read download write email email email upload close read upload write write download download download close upload download upload close write read email download read download upload upload download email upload,2.5735,3
user_66,42aa3aa3-35eb-4c44-9b53-43ccf6651c5e,2025-01-01 16:41:00,16.5,28,5,7,5,0,0,0,12,2,2,1,0,email read download read download download read open download email email write upload download open close read write read open open open close write read upload upload download,2.704,3
user_59,b67dee80-6ba0-4211-beb9-053b1c3aaf7f,2025-01-01 02:57:00,13.26,34,7,16,11,1,0,1,6,4,1,2,1,read open read read upload email open close upload download write close close email open email close email write write write open email open open close upload upload write upload close open upload read,2.6789,3
user_69,1610794a-d863-46d9-948c-4ef4154dfab5,2025-01-01 17:10:00,9.6,29,5,9,10,0,1,0,14,5,2,2,1,email close open download close close write upload write write write read open email close write write email upload close open open download open read close email open download,2.6758,3
user_117,0513ab2c-6747-4f90-8274-2f996cf16928,2025-01-01 13:08:00,19.07,18,5,5,9,0,0,1,13,1,4,3,1,upload open open close close write read write close upload open open upload write upload download read upload,2.4411,3
user_110,a8b1a4de-234b-4ea5-9d10-bf74d8d67370,2025-01-01 05:59:00,12.33,34,5,14,6,0,0,1,7,3,3,1,0,download read close upload open email upload close email read open upload download open open open email write email write read email read read email write close close close close read open write email,2.707,3
user_75,1c778b7c-12ea-4aa3-9944-ac96340089f7,2025-01-01 17:52:00,14.78,31,4,13,9,0,1,1,9,2,3,2,1,upload download close upload write upload download email download open close close close close write upload write open write email close read download download write email upload close write upload read,2.6627,3
user_121,7a802345-7ae6-4394-8f22-57c584226e74,2025-01-01 20:01:00,13.26,14,2,4,3,0,0,1,16,4,1,1,1,download write read read upload write download email close open download read close upload,2.6995,3
user_84,2105f9d9-ba50-4601-b9af-040319116901,2025-01-01 07:05:00,14.25,14,8,4,10,0,0,1,8,2,0,1,1,read read write read email download open write close open upload download upload open,2.6995,3
user_60,90337bde-6dcd-489e-ae09-9ad0d7646903,2025-01-01 02:07:00,15.71,18,4,5,5,1,0,0,7,2,6,2,0,email read download write read write download open download upload read email upload upload upload upload email download,2.4411,3
user_3,521cfd36-b136-42bd-8247-2c3c9e47f7b8,2025-01-01 06:38:00,12.61,34,4,9,6,0,1,1,8,5,6,2,1,email download download open close read download email upload read email open upload email close open email download read upload download close read close close upload upload email close read email close download download,2.5307,3
user_118,3c5a6afe-2d6f-48a7-8e23-d6669cfa7c4b,2025-01-01 18:41:00,8.66,38,2,18,7,1,0,1,11,5,1,1,0,close email write open open open open close read write download read upload upload download read write read email email write upload write upload download read email read write write close email email read close close email read,2.7304,3
user_137,6d93b02e-53fc-4350-b135-e0455a946533,2025-01-01 03:30:00,10.93,33,8,10,6,0,0,0,0,4,2,2,0,open upload close close read upload read read open read download read open email email close open read email download email read open open read open download email download write open download upload,2.5981,3
user_95,24bac89d-26b3-46dc-a392-701e08d43cfb,2025-01-01 12:35:00,12.41,30,10,14,3,1,0,1,9,1,4,2,0,email download email download open open close write email email open open read open open download write download upload write download close close download download close download write read open,2.5852,3
user_27,361a55a5-0751-4506-b085-637993b988ff,2025-01-01 08:23:00,17.3,29,4,9,12,1,0,1,11,3,3,1,1,upload read read download open email write write upload upload close upload email open write upload upload email close write read close email close email close download upload read,2.69,3
user_93,57eeb8bc-7ef3-4787-95cb-b39e43cf2909,2025-01-01 18:21:00,12.9,26,7,7,8,0,1,1,18,5,0,1,0,upload close read close download write open open open download upload open read email close read write upload email download write email upload upload write write,2.7682,3
user_146,522c1a0d-46b0-42e6-a5b1-fef187dd018e,2025-01-01 18:04:00,13.44,30,7,9,4,1,0,1,6,4,4,0,1,open write email close close upload close write write read email close email email write email email open open open close download close write email write upload write open write,2.4812,3
user_77,1ecf12dc-13e2-4285-b30d-b2145124a5aa,2025-01-01 18:04:00,15.88,27,7,12,5,1,0,1,12,3,4,2,1,upload write read email email read open read download close close write close read download read write close read email upload download read email open write close,2.6802,3
user_106,2b3f3529-8236-48a4-a05c-c62774e055e2,2025-01-01 16:48:00,16.83,37,3,14,11,1,0,0,13,4,6,0,0,open write close upload email download write read open upload close write upload read download close email close read download close read read open open download open upload email open open write write open download read write,2.7502,3
user_92,0ad90e74-0464-4d92-88d0-2a6d07d27217,2025-01-01 15:01:00,8.54,27,3,11,8,0,0,0,11,4,5,2,0,download upload download download upload open download read write email close read upload email upload close email open download read upload download download email upload write close,2.656,3
user_73,5f554878-607c-489b-8fc6-98db23609996,2025-01-01 11:59:00,13.23,40,8,16,2,1,0,1,4,2,0,2,1,close write download read read download read open read write write email download download open download write close upload upload close upload open upload write upload email upload download email download open write upload email close close email close read,2.7834,3
user_6,74f54645-c7a1-4254-9eb4-d471a0c1e957,2025-01-01 16:54:00,10.58,34,6,8,6,1,0,1,12,2,3,2,0,close close write read write write open upload download close read upload open email email read write open email read open read open write download read write close open open read write open email,2.6374,3
user_96,14baee07-050c-48a5-919c-77909cc74cec,2025-01-01 07:17:00,16.95,32,1,13,4,0,0,0,8,5,2,0,1,write write download write email read open read write close email email upload upload write close open open email close read email open open download download email open write email close close,2.694,3
user_141,d2d012c1-9454-4dc9-96e6-2932a282bdfc,2025-01-01 01:02:00,17.67,36,8,17,8,0,0,1,5,1,2,1,0,close close upload download email upload download email write write open open upload email close close write open read close close upload download read close close email write write read write download write open open open,2.7278,3
user_123,761da94c-93e9-468e-93c6-e5c136cac698,2025-01-01 17:23:00,16.75,36,9,17,8,0,1,0,13,5,0,0,0,close open read download read open open email email download open read download download download email open close read upload write close close download upload close close close close email read close read email open email,2.5986,3
user_35,74f184ec-4f06-4189-973f-ecda45a8458d,2025-01-01 01:48:00,10.19,43,8,9,6,1,0,1,19,5,2,1,1,read email read upload read close download read email download read close close download email write email close download close email open close read open download download upload email download upload close email close read download download open email open email download close,2.5731,3
user_76,9c7f6a2d-ca2f-4b9d-832f-b7ff64bd57a7,2025-01-01 08:18:00,17.6,27,5,6,8,0,0,1,7,3,2,1,0,open open upload email read download write email upload upload download write email write close open email email download close upload download email read read open download,2.7316,3
user_134,f09e1455-3e97-4ca2-bf6c-6352065239b3,2025-01-01 08:22:00,21.43,35,1,15,10,0,0,1,5,1,3,0,0,open download read write close read email download upload email download read read email read read email email download email write read read read upload write open upload read close close read email download write,2.5914,3
user_61,98c90233-80f0-4a67-8e93-0352e3a9f5ce,2025-01-01 14:18:00,16.34,24,12,6,9,1,0,1,6,3,4,1,0,read upload read open email open close download email email email write close email download read write read open upload email email read write,2.6362,3
user_141,55696829-482e-4161-b042-0c8f8a92c9f0,2025-01-01 10:06:00,10.3,18,10,7,4,0,0,0,17,2,2,1,1,close close download write upload download upload read open open open upload read open close upload upload email,2.5941,3
user_44,815433ad-5a3c-4a19-a870-5d6dad135052,2025-01-01 16:10:00,8.18,37,4,15,10,1,0,0,18,1,1,1,1,open close email open upload upload write read upload read email upload close close upload read write write email read email open download write read close write write write read upload email close download email read write,2.695,3
user_40,7d27d661-aeb7-4d97-922d-3d4c38342a44,2025-01-01 14:50:00,10.38,23,2,10,4,0,0,0,15,1,2,1,0,download read upload upload open write close close download upload upload read email email upload email write open close read email download write,2.7571,3
user_72,ed119915-edfd-47d1-804e-3dcaa31b81f6,2025-01-01 18:33:00,13.21,21,1,5,6,1,0,0,11,1,5,0,1,download upload write download email download email open read email read read close read email write close email close download read,2.584,3
user_80,3efe5f97-cee3-457e-afb3-7168948febb6,2025-01-01 12:11:00,18.19,38,9,12,6,0,0,0,5,2,1,1,0,read write read write write close write download upload upload email upload open email read upload open close read download write download open upload email open read close open read email email write download upload open write upload,2.7562,3
user_87,733f5223-f785-4161-a7ad-9ea0d716f2c4,2025-01-01 02:31:00,22.36,33,3,13,5,0,1,1,8,5,4,2,1,upload read upload download upload write close open read download write upload write open open email download email close download upload close download close download read email read upload email download email close,2.7447,3
user_149,a4183e0d-56ab-4cd6-868e-50f9b9946685,2025-01-01 03:48:00,22.84,33,2,15,7,0,0,1,2,1,2,1,1,email close write open write read close open write open write read open write read download upload email upload upload close close upload open open open read close email email write close upload,2.6723,3
user_46,9d5aeeee-1aa9-4678-834f-1b8e5fa48851,2025-01-01 22:00:00,11.35,25,4,10,5,0,1,1,15,2,1,1,1,download email email write open open close upload download write download email download upload read write open open close close read write read write open,2.7445,3
user_78,5cc8aad7-cc91-4d7b-8e06-0b7cc726c2da,2025-01-01 10:43:00,12.06,33,5,9,5,0,0,1,14,3,4,1,0,upload email open email open email read upload close open open write email download open upload open upload email email email download read email close upload email download upload write read read read,2.6228,3
user_3,f7398576-9e1a-4984-aaec-dc728884c105,2025-01-01 09:37:00,9.86,21,5,5,3,0,0,1,16,4,4,2,1,close write download open upload upload email email email write close upload write read upload download email upload close write email,2.584,3
user_63,26535deb-fe83-410f-ac1f-c4e4179a5b38,2025-01-01 12:38:00,16.88,34,3,13,11,0,0,1,7,5,2,2,0,open download read download upload download download download write close open upload email upload write download download download upload read open open close upload write upload close download close close open email close write,2.6416,3
user_143,ed001e52-aa4b-4e93-bc3c-4951eb836c79,2025-01-01 06:40:00,14.27,31,4,15,9,1,0,1,13,3,2,1,0,open download write upload email email open download read close read upload download upload download read open read email write close download write upload close email read upload open email email,2.7655,3
user_72,f04ad40c-71bd-434c-a087-69eeedce1bc5,2025-01-01 00:36:00,18.44,15,7,3,10,0,0,0,5,5,3,2,1,close write close upload upload write download download download upload write upload close write email,2.2062,3
user_21,d4cad46a-6586-447b-bfc1-7edf4f36cd0a,2025-01-01 21:03:00,22.01,29,4,5,4,0,0,1,9,2,2,2,0,download upload close upload upload write download open download upload close write upload close open read email upload close write open write email open close email read read upload,2.7364,3
user_64,42018eb6-039e-4c65-8e30-9600b411d44f,2025-01-01 12:12:00,5.64,29,5,11,10,1,0,0,3,5,1,1,1,open download download download read upload open read read download download email open download close download open download open upload write download write write download upload email download open,2.4501,3
user_37,946d71d7-0475-4adb-abe0-148d8803088a,2025-01-01 13:35:00,11.43,37,7,18,3,0,0,0,10,1,3,1,1,download upload download upload open close close read open close upload email email email email download close email write email open upload write read open close open read open read close upload close upload close open email,2.6806,3
user_63,d9ab44e0-45ac-49e8-9def-5226d8f2c414,2025-01-01 07:53:00,12.54,46,5,17,11,0,0,0,9,4,0,1,1,download read open upload read download download upload close open close close close read close download email email write email close write download open read upload upload read close write close write open close open upload close read upload email upload upload write write open read,2.7518,3
user_38,5a36c5ef-8159-4ddd-a884-391b9f5d1906,2025-01-01 04:05:00,10.11,30,8,8,6,1,0,1,3,2,3,2,1,email close download upload upload upload read read email upload download email open upload read upload open open close close open upload close download open write write read email upload,2.6947,3
user_131,7e4763c2-6cb4-4560-b839-f7c7911cf5a6,2025-01-01 14:59:00,11.01,25,3,5,5,0,0,0,11,1,3,0,1,write email open download email upload email email read email write open write close close upload close read close upload open read write download email,2.7329,3
user_79,2ec5195c-fe86-4ca1-9be3-bd3ceb309c7c,2025-01-01 11:20:00,16.09,44,1,12,5,0,0,1,12,4,3,2,0,open write download open close close download read write open write email read download close close upload download write read open open email open write read write write email write close read read read read upload download upload read open write read upload read,2.682,3
user_19,88b85115-acab-41fb-9e7d-5b32e4a6ec79,2025-01-01 01:41:00,9.95,18,1,7,5,0,0,0,9,1,1,2,1,download write upload read close read read close download close upload write download write write email write download,2.4411,3
user_124,3060a51f-fe49-4468-bf91-2f6a0604dab1,2025-01-01 20:13:00,8.8,27,6,11,7,1,0,0,1,1,3,0,1,open email email email write email upload upload read upload email read email download download write email write email email open upload read open open read upload,2.4255,3
user_101,30dc280f-b816-4e65-a460-4f6fbbb6e8f6,2025-01-01 10:52:00,13.08,35,5,13,6,0,0,0,3,4,4,1,0,download email upload open email close download read read write write open close download open read email close open write write write close read read open email read upload download write email write write write,2.6933,3
user_8,94469650-3a1f-4f73-83cf-8af8e9b49093,2025-01-01 15:54:00,13.9,21,3,8,8,1,1,1,9,5,4,1,0,open upload write upload download close email write close download open email read read close close upload open download download write,2.7607,3
user_31,a130c237-bca9-44e1-8e28-89c5f6d88026,2025-01-01 12:03:00,15.74,27,7,5,6,1,0,1,10,2,4,0,0,email write upload upload download close read write read read open read download write email open email write open close email write open close write read upload,2.7316,3
user_12,ccec8f51-c185-4911-bb22-6b0959e79509,2025-01-01 20:24:00,8.01,11,6,5,11,1,0,1,5,5,2,1,1,write email open upload download email upload email upload close close,2.4131,3
user_93,b9bf20c2-2cac-4098-85db-5c0703fd7012,2025-01-01 20:31:00,12.6,36,10,8,10,0,0,1,8,5,1,0,0,email close close read open write email upload write download close email upload write read open close close open download open write upload open read read close download upload open email download email download open download,2.7732,3
user_61,b883cce8-860a-4525-a8bd-cbde117b1c83,2025-01-01 01:58:00,21.01,32,3,13,6,0,0,1,14,5,4,1,1,write download write write close upload read email email download write open download upload read upload open upload email email upload write download open download download close close email close download email,2.7145,3
user_29,89354261-32fa-4227-a39b-54f8ac735de1,2025-01-01 20:53:00,17.83,43,8,16,8,0,0,0,10,2,2,2,1,email read email upload read read open open email email open open email close download email download upload close close open close open upload upload read write close close email open download write read write write email read upload write upload read download,2.7767,3
user_17,4ef98ce7-b630-4ce4-9f0f-e9485157ca3a,2025-01-01 20:42:00,16.24,50,5,14,2,1,0,0,9,1,1,0,1,download open email close read email close write download close email download read read email email open upload read email open open upload read email read open write close read read open open upload email email write download upload read upload read write email close download email download upload write,2.7406,3
user_30,e7e010b2-1e5f-423c-9802-5e0eda402471,2025-01-01 01:39:00,19.95,30,3,7,5,0,0,0,13,4,3,0,0,close read read read close read read email download open email close download download download upload email open read download open write open open close upload close email read upload,2.6657,3
user_103,3e8fe1db-c7eb-4bd4-a962-60081ee6342b,2025-01-01 16:12:00,23.12,31,7,9,3,0,0,1,13,2,5,2,1,upload open email read upload email email open upload open write open close close open open email close read write download open read upload write upload write close write open close,2.645,3
user_150,4043ee59-b27b-47c2-b542-f66a1cf2870b,2025-01-01 22:52:00,17.71,15,5,4,9,1,0,1,13,4,5,2,1,open download open write download email upload download read close write email write upload write,2.6566,3
user_53,e78b1348-0ff5-4940-bda8-3e99e0b4b0b8,2025-01-01 17:35:00,21.78,20,7,6,8,0,0,0,16,2,4,2,1,close read read close close email write email open email close download write close read download upload download upload read,2.666,3
user_98,6b10d8e2-f2ec-4ad3-a14c-52a6bc756dac,2025-01-01 12:36:00,16.85,20,3,9,10,1,0,1,12,4,1,2,0,open write read download close download open email email open download close email email email write open read upload write,2.666,3
user_4,02bc2bdb-5ab2-4cd2-9102-2d10d3249b4e,2025-01-01 06:52:00,14.2,21,5,9,9,1,0,1,20,5,1,2,1,open write write download email read write email download close upload upload email upload open close email download email write upload,2.6607,3
user_122,16a0210c-42cb-4c5a-b296-4be6953a9f79,2025-01-01 07:44:00,17.4,23,3,7,4,1,1,1,12,5,3,0,0,close read open upload download upload email upload close write close email close write download open write write upload upload upload close email,2.616,3
user_68,d701d619-d757-4ba3-905b-d5b0ec390b30,2025-01-01 23:55:00,7.78,40,7,10,9,1,0,1,3,2,2,2,0,email download email open open upload download close write read upload close write download email write open download download write close read read write open close write write close read read download email read write download upload close upload open,2.7649,3
user_49,73364574-899b-43b4-aa83-6a45b8fd5646,2025-01-01 22:27:00,13.24,28,9,11,2,0,0,0,9,4,0,1,0,write download open read download upload open open download read upload upload open read read open close download close email write close download close open upload email email,2.7404,3
user_67,8b942e18-5913-4024-89e0-b7a5c37d816b,2025-01-01 12:50:00,8.0,40,6,12,9,1,0,0,3,3,1,1,1,download open upload email upload upload close download upload write read write upload read email download close read open upload close upload read download email write write close email download close read write email write upload download write write upload,2.7002,3
user_90,10e1bb41-2e45-4489-b4f7-77c0c92c9abb,2025-01-01 18:33:00,17.23,38,9,18,4,0,1,1,16,5,1,1,0,open write write close close upload write close email read email email read download close open upload write write open close close email email read download write open email upload email open open write open read open email,2.6712,3
user_13,ba31c6b6-d197-40d4-a0b0-2996cfca1406,2025-01-01 12:02:00,15.1,42,2,9,5,1,0,0,13,3,1,2,0,email email email download write download read close close download close open close download open read read close upload write read close write read download upload download email email upload download read upload open download download upload email upload open download read,2.722,3
user_97,c8124f6a-e835-487c-a384-d927d971279c,2025-01-01 06:25:00,16.33,43,9,12,8,1,0,0,6,1,5,1,1,write upload write open email email write read open write write write email email close open upload download read open close upload open open open open email email read read write download email download download close read close download download email read open,2.7296,3
user_134,85114c15-af41-4c3e-b75e-c6a484b3e2d6,2025-01-01 22:14:00,21.86,31,5,6,8,0,0,0,9,2,0,1,0,open read open upload open write upload upload upload open download open download close close read close download upload read close close read email open close open close write download write,2.6423,3
user_64,cd196357-a85e-4794-8203-99356c1b7f29,2025-01-01 07:55:00,9.6,30,5,14,5,0,0,1,6,2,5,2,0,download download write write open upload close email close download download download upload read email close open open open email close upload email write email write email email open email,2.6411,3
user_10,8f188b2a-7b09-4f62-81f8-ecf0bb876554,2025-01-01 05:23:00,16.03,28,6,7,3,1,0,1,4,3,0,1,0,open read upload upload close write email download close email read read write close write download open read close open open write read close read read download email,2.7084,3
user_99,daeff7d9-52a8-4b86-adc3-532948f3ff4f,2025-01-01 02:48:00,4.49,26,3,9,3,0,0,0,12,2,2,2,0,email upload download email upload email close email write write close read write open close download email email open upload email open close upload open close,2.6229,3
user_119,e9e2daf3-59d3-46c3-8583-cde9d3ab8022,2025-01-01 03:36:00,9.32,33,2,11,4,1,0,0,16,4,3,1,1,close open upload email download download write open write upload write open close close upload download read open close write read read open read read close close read close upload write write close,2.6388,3
