file_create_count,file_update_count,file_delete_count,file_access_sensitive_docs,file_sensitive_word_matches,file_contains_card_number,file_contains_passport_data,file_confidentiality_score,archive_created_count,file_permission_changed_count,file_system_update_count,danger_score
1,3,0,1,1,0,0,0.7826961021304246,3,0,0,0
1,0,1,0,2,0,0,0.3101522245716031,0,1,0,0
0,1,0,1,0,0,0,0.4840496654643638,1,0,0,0
2,0,1,1,0,0,0,0.1168580092932846,1,1,0,0
3,1,0,0,2,0,0,0.17340592599054339,1,1,0,0
3,2,2,1,2,0,0,0.9331147672954839,0,0,0,0
1,0,3,1,1,0,0,0.7172871443479637,1,0,0,0
2,0,1,2,1,0,0,0.9171679644196967,1,0,1,0
2,1,0,1,1,0,0,0.738529709905099,1,0,0,0
3,0,0,0,1,0,0,0.7332998930242491,0,1,0,0
1,0,0,0,4,0,0,0.890429217424331,0,0,0,0
2,0,1,0,2,0,0,0.30022186777947957,1,0,0,0
0,0,0,0,1,0,0,0.29295817944354474,1,0,0,0
1,2,1,0,2,0,0,0.4691119647200501,1,0,0,0
4,1,0,0,2,0,0,0.6684384671178278,0,1,0,0
3,0,0,0,2,0,0,0.25528674555923614,3,0,0,0
1,1,0,1,1,0,0,0.48321897403994907,1,0,1,0
3,0,0,0,0,0,0,0.7158332651596072,4,0,0,1
1,1,0,1,1,0,0,0.7711122518674128,0,0,0,0
3,3,1,3,1,0,0,0.196365738585904,1,0,0,2
1,1,2,0,3,0,0,0.2143543774672051,2,0,0,0
5,2,0,3,1,0,0,0.4382972252921461,2,0,0,2
1,1,1,0,2,0,0,0.4213623268671284,1,0,1,0
0,0,0,1,0,0,0,0.35354883780774804,2,0,0,0
5,0,1,0,1,0,0,0.2278104374063843,0,0,0,0
1,0,0,1,1,0,0,0.4329753823150395,1,0,1,0
0,0,2,1,3,0,0,0.6740542985786198,0,0,1,0
5,1,1,2,3,0,0,0.018581040177849006,0,2,0,0
1,1,0,1,2,0,0,0.6304332289039342,2,0,0,0
2,3,1,0,0,0,0,0.3671155510625411,1,0,1,0
1,2,1,1,1,1,0,0.9050950828662577,2,0,0,3
4,2,0,0,2,0,0,0.7764447422210982,1,0,0,0
1,2,0,1,1,0,0,0.04368050184239025,0,0,1,0
4,1,0,1,1,0,0,0.9805586227316637,2,0,0,0
1,2,0,1,0,0,0,0.7367910143886268,1,0,0,0
3,2,0,1,2,0,0,0.7486458039871757,1,0,0,0
0,0,0,0,2,0,0,0.011290367651249467,1,0,0,0
1,1,1,2,2,0,0,0.888502712346312,2,1,0,0
1,1,1,3,1,0,0,0.2695039414719195,1,0,1,2
2,0,0,3,1,0,0,0.15546304219104146,0,0,0,2
3,2,1,1,1,0,0,0.42820544829549156,1,1,0,0
3,1,0,1,1,0,0,0.6582285114182467,0,0,0,0
0,1,0,1,1,0,0,0.4409227376905953,0,0,0,0
2,0,0,3,1,0,0,0.3448254773277558,0,0,1,2
4,3,0,1,3,0,0,0.757038342134725,0,1,1,0
1,1,0,1,2,0,0,0.14318434327426044,1,1,1,0
0,0,1,0,1,0,0,0.7214207121610865,2,0,1,0
0,3,0,2,1,0,0,0.5753117981139895,1,0,0,0
3,1,0,1,1,0,0,0.3609963776284598,0,0,0,0
2,0,0,0,1,0,0,0.7503611571241068,0,0,0,0
2,2,0,2,1,0,0,0.2537855979137177,0,0,0,0
1,1,1,2,4,0,0,0.8406363287141484,0,0,1,0
5,2,0,1,1,0,0,0.1655950247368808,4,0,0,1
4,1,0,1,3,0,0,0.3869026869309933,1,0,1,0
1,1,0,0,3,0,0,0.07900327850596067,0,0,0,0
1,0,0,0,2,1,0,0.3307881069768577,1,0,0,3
3,0,0,0,2,1,0,0.7271750183484831,2,1,0,3
2,1,0,0,0,0,0,0.2330163609757493,1,0,0,0
4,0,0,1,1,0,0,0.7050592590937915,1,0,1,0
3,0,0,0,2,0,0,0.3911962680458996,1,1,0,0
1,0,0,2,0,0,1,0.37250089478437587,0,0,0,3
1,0,0,0,0,0,1,0.38986942478682707,0,0,0,3
5,0,0,4,3,0,0,0.7253134381697792,2,0,0,2
1,0,0,3,1,0,0,0.7593118308661109,1,1,0,2
2,2,0,0,1,0,0,0.4397186593161193,1,0,1,0
3,1,1,1,2,0,0,0.46576004740623,2,1,1,0
0,1,0,4,1,0,0,0.581243710429983,1,0,0,2
1,0,0,1,2,0,0,0.4498035066713859,2,0,1,0
3,1,0,1,5,0,0,0.6416279529357926,1,0,0,0
3,2,1,1,1,0,0,0.9252262083400886,2,0,1,0
3,2,1,0,1,0,0,0.4572560370674601,2,0,0,0
2,1,0,3,5,0,0,0.7843645936085705,2,0,0,2
7,1,0,2,2,0,0,0.3438691533631496,2,0,1,2
3,0,0,1,4,0,0,0.7502440625720506,0,0,0,0
3,4,0,1,1,0,0,0.16961710989813739,1,0,0,0
2,2,0,0,2,0,0,0.07345966281832461,0,0,0,0
2,3,0,0,0,0,0,0.11203682455434727,0,0,0,0
3,1,3,2,3,0,0,0.5005781563957423,1,0,1,0
1,2,0,4,2,0,0,0.4833162862125877,1,0,1,2
1,2,1,0,2,1,0,0.32293277189366,0,0,1,3
2,0,1,3,3,0,0,0.9045525735645291,1,0,0,2
3,0,0,0,4,0,0,0.004187893571564794,0,0,0,0
2,2,1,2,3,0,1,0.4318748913504813,1,0,0,3
1,2,0,0,0,0,0,0.4033982709255899,0,0,1,0
0,0,0,0,0,0,0,0.5663160413068223,0,0,0,0
3,1,2,2,0,0,0,0.4104381567550216,2,0,1,0
2,0,1,1,4,0,0,0.9171253565257964,0,0,0,0
3,0,1,1,1,0,0,0.3822155883304411,2,0,0,0
3,2,0,1,1,0,0,0.5701937563003298,1,0,0,0
3,1,0,0,3,0,0,0.6071345507437821,0,0,0,0
5,3,3,0,1,0,0,0.007981528793719828,3,1,0,0
3,0,1,0,3,0,0,0.47486553611084537,0,0,0,0
1,3,0,1,0,0,0,0.08242405924647767,0,1,0,0
2,0,1,1,3,1,0,0.028512379673579558,0,0,0,3
1,0,0,0,1,0,0,0.6289763120079908,1,0,0,0
2,1,0,0,2,0,0,0.3350922612700862,0,0,1,0
1,0,1,3,1,0,0,0.4211549515414208,4,0,0,3
0,1,0,1,3,0,0,0.9006373381354812,1,0,0,0
1,0,0,0,1,0,0,0.6542250968431608,0,0,0,0
0,0,1,0,3,0,0,0.4916935144526914,4,0,0,1
4,0,0,1,0,0,0,0.8853818262216956,2,0,1,0
4,0,1,3,1,0,0,0.9514325629867442,2,1,1,2
2,0,0,1,3,0,0,0.2467028969716356,0,0,0,0
4,1,0,2,2,0,0,0.274715042466402,1,0,0,0
1,1,1,0,2,0,0,0.531895320666296,2,1,0,0
2,2,0,2,3,0,0,0.7549362473875887,0,0,0,0
3,0,1,1,3,0,0,0.2978342498034071,2,0,0,0
2,1,0,2,0,0,0,0.37961323952212134,1,1,0,0
1,0,0,1,2,0,0,0.46570173995405406,1,0,0,0
1,1,1,0,2,0,0,0.6987588398660461,0,1,1,0
1,2,0,3,1,0,0,0.8711850497651266,0,0,1,2
3,1,0,3,2,0,0,0.6608963577573591,1,0,0,2
3,2,1,0,4,0,0,0.48797280046699265,1,0,0,0
2,1,0,3,0,0,0,0.9249797231536516,0,0,0,2
0,0,0,2,5,0,0,0.27002011697217543,1,0,0,0
2,0,0,0,3,0,0,0.9944682974957354,1,0,1,0
1,2,0,0,2,0,1,0.4014343078427086,1,0,0,3
1,3,0,2,4,0,0,0.953853355524748,0,0,0,0
1,0,0,1,3,0,0,0.47277133888804457,1,0,0,0
0,2,3,2,2,0,0,0.2706879228341984,4,1,0,1
3,1,0,0,5,0,0,0.4437084673849159,2,1,0,0
0,2,2,0,3,0,0,0.05613810121004259,2,1,0,0
7,0,0,3,3,0,0,0.39566856149124463,1,0,0,4
0,0,0,0,1,0,0,0.5417663267248355,2,0,0,0
1,0,1,2,2,0,0,0.8224048062203804,1,1,0,0
3,1,3,2,1,0,0,0.5634917706793879,0,0,0,0
4,0,0,2,1,0,0,0.14741571079801274,0,0,0,0
5,2,0,1,2,0,0,0.4680240561669048,1,0,0,0
2,1,0,2,3,0,0,0.5735681681479864,0,0,2,0
0,0,0,0,1,0,0,0.8178104030730422,1,0,1,0
2,1,1,0,2,0,0,0.11555319585041601,2,0,0,0
1,1,0,2,1,0,0,0.5000077279019088,1,1,0,0
2,1,0,3,2,0,0,0.11353944477252875,0,0,1,2
1,1,2,4,4,0,1,0.7095570422175582,1,1,0,5
2,0,0,2,1,1,0,0.954073189794567,0,0,0,3
4,0,0,2,3,0,0,0.7031629603187446,1,1,0,0
1,0,0,0,4,0,0,0.20310590770368708,3,0,0,0
3,0,1,0,4,0,0,0.5338457745877775,2,0,1,0
3,1,0,0,1,0,1,0.12921776148071262,1,0,0,3
2,2,0,1,2,0,0,0.05141480444405422,0,0,1,0
2,0,1,1,2,0,0,0.6745697669873797,3,0,1,0
2,0,1,1,3,0,0,0.8624953630343184,1,0,0,0
0,1,1,1,2,0,0,0.09006974879781404,0,0,1,0
3,0,0,0,0,0,0,0.3993147312524207,1,0,0,0
2,1,2,0,3,0,0,0.3864443523731217,2,0,1,0
4,3,1,0,1,1,0,0.1580674031951559,1,0,0,3
3,0,1,0,3,0,1,0.18533386547772202,1,1,0,3
4,1,0,0,0,0,0,0.5603793632546977,2,0,1,0
2,0,1,0,0,0,0,0.5058644546503418,2,0,0,0
2,1,0,0,2,0,0,0.18152197016539673,1,0,0,0
5,0,0,2,0,0,0,0.9748836562560863,0,0,0,0
0,0,1,0,2,0,0,0.16826105689403992,2,0,0,0
2,0,1,0,2,1,0,0.1686914107957056,0,0,1,3
0,0,2,0,3,0,0,0.6909643023225404,0,0,0,0
2,1,0,1,3,1,0,0.2584360669320789,1,0,0,3
1,0,0,0,0,0,0,0.24064363834818026,1,0,0,0
0,1,1,1,0,0,0,0.4456936213749697,1,0,0,0
5,0,0,2,3,0,0,0.5661518641874029,1,0,0,0
0,1,1,1,0,0,0,0.06989437356350447,0,0,0,0
1,0,2,0,1,0,0,0.3251397986211446,1,0,0,0
3,0,0,0,2,0,0,0.7006910057586467,2,0,1,0
0,0,0,0,0,0,0,0.6514321061791177,0,0,1,0
0,1,0,0,4,0,0,0.23397356743618913,1,0,0,0
3,3,1,4,3,0,0,0.8969848356145188,0,1,0,2
0,0,0,0,1,0,0,0.322556300268133,1,0,1,0
3,1,0,3,4,0,0,0.9467374217410279,1,1,0,2
3,1,1,0,5,0,0,0.9896168165239646,0,0,0,0
0,0,0,0,2,0,0,0.43049451293948726,3,0,0,0
1,1,2,1,3,0,0,0.10388340144724462,1,0,0,0
2,3,0,0,0,0,0,0.1580534471944749,2,0,0,0
2,1,2,1,1,1,0,0.6479328025677495,0,0,0,3
2,1,1,0,2,0,0,0.014925345484934849,1,0,0,0
5,1,0,0,1,0,0,0.02976842878561048,2,0,2,0
3,0,0,0,2,0,0,0.4085896671163016,0,0,0,0
0,0,0,3,2,0,0,0.4796007665548916,0,0,1,2
1,1,0,1,1,0,0,0.05244856334362946,1,0,0,0
1,1,2,2,0,0,0,0.32495690662866006,3,0,0,0
2,2,1,0,0,0,0,0.33831936364832305,3,0,0,0
2,2,0,1,2,1,0,0.6929400859844324,0,1,1,3
0,1,1,1,4,0,0,0.5333062498274439,0,0,0,0
1,0,0,3,0,0,0,0.8660316310301599,2,3,0,2
5,1,1,0,5,0,0,0.4135693287280505,1,0,0,0
1,1,0,1,2,0,0,0.09640200004881083,0,1,0,0
0,1,1,1,3,0,0,0.007529023815287861,1,0,0,0
3,1,0,0,2,0,0,0.6735570806165994,1,0,0,0
1,0,0,0,0,0,1,0.34658864264421396,2,1,0,3
3,1,1,1,4,0,0,0.8493687347644275,1,0,0,0
3,0,1,0,1,0,0,0.13551140123274752,1,0,0,0
0,0,1,2,3,0,0,0.42638345349808304,1,1,0,0
6,1,0,3,2,0,0,0.6586861598929595,2,0,0,4
2,1,0,1,1,0,0,0.1512809566853217,1,1,0,0
6,0,0,1,1,0,0,0.7470058748638426,0,0,0,2
1,1,0,0,2,0,0,0.07078237654125386,1,0,0,0
3,2,0,0,0,0,0,0.14215162434137352,0,0,0,0
3,1,2,2,3,0,0,0.036658232083179976,2,2,0,0
3,0,1,1,2,0,0,0.8443116218228113,0,0,0,0
2,0,2,1,1,0,1,0.36274248364826733,2,0,0,3
4,4,1,1,5,0,0,0.026107066869549334,1,0,0,0
1,0,0,2,3,0,0,0.7272236076223504,1,0,0,0
1,2,0,0,2,0,0,0.5215491173936903,1,0,1,0
3,1,0,0,2,0,1,0.7993044804443747,0,0,0,3
3,1,0,0,4,0,0,0.8880968739266113,0,0,1,0
1,1,0,2,0,0,0,0.7706710194970349,1,0,1,0
1,1,0,1,2,0,0,0.5390819400454074,3,0,0,0
2,1,1,1,2,0,0,0.2372996555861614,0,1,0,0
5,0,2,0,0,0,0,0.7842362305245549,0,0,0,0
4,0,0,0,0,0,0,0.3031398635012734,0,0,0,0
3,2,0,1,0,1,0,0.0658631454467381,1,0,1,3
3,0,0,1,3,0,0,0.5422312294622965,1,0,0,0
1,2,1,1,1,0,0,0.9481884466830833,0,0,0,0
1,0,1,3,3,0,0,0.43847328715707456,0,0,1,2
0,1,1,0,0,0,0,0.256997710980142,1,0,0,0
1,1,0,0,1,0,0,0.6685512204822669,2,0,0,0
2,2,0,0,2,0,0,0.32615478208080884,1,0,0,0
6,2,1,0,2,0,0,0.0017879889220464573,0,0,0,2
3,1,1,2,4,0,0,0.3574342039590733,3,0,0,0
1,1,1,0,2,0,0,0.24767473601890577,3,0,0,0
1,1,1,0,2,1,0,0.036105625360131066,0,0,1,3
2,1,0,1,0,0,0,0.9152289249139466,1,0,1,0
3,1,0,2,1,0,0,0.315733506903763,2,1,0,0
4,1,0,0,3,0,0,0.6754641260388049,0,0,1,0
1,0,0,0,2,0,0,0.5516365848558858,1,0,0,0
3,3,1,1,1,0,0,0.02811674887940374,2,0,0,0
2,2,1,1,1,0,0,0.06148006122905525,2,0,0,0
0,0,0,1,2,0,0,0.6651542117158739,2,0,1,0
1,0,0,2,2,0,0,0.9476338599326726,1,0,0,0
3,0,0,0,2,0,0,0.3450116454396306,3,0,1,0
1,1,2,0,1,0,1,0.7926119392701422,0,0,0,3
2,0,0,0,1,0,0,0.4535686668700136,1,0,0,0
2,1,0,2,3,1,0,0.030663759740982566,3,0,0,3
4,3,0,2,1,0,0,0.3885098036349127,0,0,0,0
1,1,0,2,2,0,0,0.2781362410717094,0,1,0,0
2,0,1,1,1,0,0,0.3172951771775414,2,0,0,0
0,2,1,0,2,0,0,0.8822448427997793,0,0,0,0
0,0,1,2,0,0,0,0.6001541459569141,1,0,2,0
3,2,0,3,0,0,0,0.6964270390514326,0,0,0,2
4,0,0,0,1,0,0,0.42411277161416727,1,0,1,0
3,1,0,1,2,0,0,0.02830882783876454,2,0,0,0
3,0,1,1,1,0,0,0.02020342662969654,0,0,0,0
2,0,0,1,3,0,0,0.2870667853544284,1,0,0,0
1,0,0,1,3,0,0,0.2951193086237802,2,0,1,0
3,2,1,3,2,0,0,0.06056628736286129,0,0,0,2
3,1,0,0,4,0,0,0.429772510351237,1,0,0,0
2,2,0,1,1,0,0,0.16421395214457235,1,0,0,0
2,0,0,2,2,0,0,0.9700340732973446,3,1,1,0
3,0,0,4,3,0,0,0.03173327205324117,1,0,0,2
2,2,0,1,4,0,0,0.10939945829955922,1,0,0,0
1,2,0,2,2,0,0,0.8055441020458851,1,0,0,0
3,2,0,2,2,0,0,0.013692084509943525,2,0,0,0
1,1,1,1,1,0,1,0.6255868600652049,1,0,0,3
0,0,0,0,2,1,0,0.03161300189054239,0,2,1,3
3,1,0,1,0,0,0,0.5076280228227674,0,0,0,0
3,0,0,0,2,1,0,0.6185618387434118,0,1,0,3
0,1,1,0,2,1,0,0.0035060389670714676,0,0,0,3
2,2,0,1,3,0,0,0.02229171058181001,1,0,0,0
0,1,1,1,0,0,0,0.7431610759069807,2,0,0,0
3,1,2,0,1,0,0,0.9728829522006913,1,0,0,0
3,3,1,1,2,1,1,0.8948017795825425,1,0,1,3
4,1,0,0,3,0,0,0.4565407592036749,0,0,0,0
3,1,0,0,5,1,0,0.06222099041866114,0,1,0,3
0,0,0,2,3,0,0,0.6703190855081039,2,1,0,0
1,1,0,3,3,0,1,0.138981705638208,1,0,2,5
1,1,2,0,4,0,0,0.868268416979687,1,0,0,0
1,0,0,2,2,0,0,0.9956961080043485,1,1,1,0
2,1,0,0,1,0,0,0.590366807679054,0,0,0,0
4,3,0,0,4,0,0,0.6811877838805062,1,0,0,0
0,1,3,0,3,0,0,0.7250533287082422,0,0,0,0
3,2,0,0,1,0,0,0.6175247183130762,2,0,0,0
0,0,0,1,2,0,0,0.9193682282464242,2,0,0,0
1,0,0,1,3,0,0,0.11573980068366763,1,0,1,0
2,2,0,1,4,0,0,0.26020394642848765,0,0,0,0
3,0,2,1,0,0,0,0.6342230145385757,1,0,2,0
2,1,0,0,1,0,0,0.3567976576507029,0,0,0,0
3,1,0,0,5,1,0,0.31500759451453875,1,0,0,3
2,1,3,1,3,0,0,0.4093363063759716,1,1,0,0
6,3,0,0,2,0,0,0.2880966101553817,1,0,0,2
4,1,0,1,5,0,0,0.34442663876294266,2,0,0,0
3,1,2,0,4,0,0,0.8215702743811671,0,0,0,0
2,0,1,1,1,0,0,0.49351335010914865,0,0,1,0
3,0,0,0,1,0,0,0.7528184361019086,0,1,1,0
3,2,0,3,1,0,0,0.18467086436932845,0,1,0,2
0,2,2,0,0,0,0,0.6055676920231567,2,1,0,0
5,4,2,0,3,0,0,0.6742916581356212,2,0,1,0
3,4,0,1,2,0,0,0.28289423723357165,3,0,0,0
1,0,1,1,4,0,0,0.4868426925565025,2,0,1,0
2,0,0,0,2,0,0,0.9720499502704174,2,0,0,0
5,0,1,4,1,0,0,0.27070821268857637,3,0,0,2
1,0,0,1,3,0,0,0.7123849465390497,2,0,0,0
4,0,0,2,1,0,0,0.5858801490454699,0,0,0,0
2,1,0,1,0,0,0,0.5230489968825979,0,0,0,0
2,1,1,0,3,0,1,0.7308448986463524,2,0,0,3
2,0,0,1,1,0,0,0.10431536231585781,0,0,0,0
2,1,2,1,2,0,0,0.798214193423917,3,0,0,0
2,0,1,2,4,0,0,0.8554362275024513,1,0,0,0
2,1,2,1,2,0,0,0.9262234441257572,2,0,0,0
0,0,0,3,3,1,0,0.6389065520115877,2,0,0,5
2,0,0,0,4,1,0,0.9622170967022995,0,0,1,3
2,3,0,1,5,0,0,0.9589541134142073,2,0,0,0
4,0,0,2,1,0,0,0.5394203094142972,1,0,0,0
2,2,0,1,2,0,0,0.9911483833232375,1,0,0,0
4,0,0,1,4,1,1,0.3701882233345686,1,0,0,3
2,1,0,1,3,0,0,0.05017336933174599,1,0,0,0
2,0,1,1,2,0,0,0.42931897997611346,4,0,0,1
1,2,0,1,1,0,0,0.5260469431718009,2,0,0,0
0,2,1,1,1,0,0,0.24617616874030457,0,0,1,0
0,2,1,2,1,0,0,0.23763451181413053,0,0,0,0
2,3,0,1,3,0,0,0.5700409940270913,0,0,1,0
3,0,0,1,2,0,0,0.982076778515065,2,0,0,0
3,0,0,1,4,0,0,0.10087317462109469,3,0,0,0
5,1,0,1,0,0,0,0.33723446195096074,2,0,0,0
5,2,1,4,2,0,0,0.8689897089964228,1,0,0,2
1,0,3,0,3,0,0,0.210119463454168,1,0,0,0
1,1,1,1,1,0,0,0.35879385997559343,0,2,2,0
3,1,0,1,3,0,0,0.16904688577249416,0,1,0,0
4,0,0,0,1,0,0,0.3472682864390527,2,0,0,0
2,0,0,1,4,0,0,0.8156790281592579,2,0,1,0
1,1,0,1,1,0,0,0.3408798005347581,2,0,1,0
0,1,2,0,3,0,0,0.12090672251444334,1,1,1,0
4,1,0,0,2,1,0,0.32005676540309447,0,0,0,3
1,0,1,2,2,0,0,0.59153574472291,1,0,0,0
1,0,1,0,0,0,0,0.63915649614421,1,0,1,0
1,1,0,0,1,0,0,0.9135651928489665,2,1,1,0
2,3,0,1,1,0,0,0.8677041752984898,0,0,1,0
2,0,0,1,3,0,0,0.14648773505145707,2,1,0,0
0,0,0,0,0,0,0,0.5782243067527377,1,0,0,0
0,2,2,2,2,0,0,0.3900864929898298,2,1,2,0
2,0,0,0,1,0,0,0.4698221373373902,1,0,0,0
2,0,0,1,5,0,0,0.7719144906599023,1,0,1,0
4,0,0,1,2,1,0,0.8133836407915753,0,0,1,3
2,1,0,1,0,0,0,0.8754363321342463,1,0,0,0
3,0,1,0,1,1,0,0.8708670325291243,0,0,1,3
2,0,0,0,4,0,0,0.8075470110904892,1,0,0,0
5,0,1,2,1,0,0,0.41200337870457615,1,1,0,0
1,0,1,0,1,0,0,0.7250771568413277,1,0,0,0
0,0,0,0,1,0,0,0.7526781456526024,0,0,0,0
1,2,0,1,0,0,0,0.5439056019220878,1,0,0,0
1,2,2,2,3,0,0,0.23782418371693848,0,1,0,0
3,2,0,1,1,0,0,0.8701046445343943,1,0,0,0
3,0,1,1,2,0,0,0.35294982774563455,0,0,1,0
1,0,0,0,1,0,0,0.42719577277950005,1,0,0,0
1,1,0,2,3,0,0,0.6601225317158654,2,0,0,0
1,0,0,1,1,0,0,0.7976021960483446,1,0,0,0
2,2,0,2,2,0,0,0.4612181322120913,1,0,0,0
2,2,0,0,0,0,0,0.9956810613169118,1,0,0,0
0,0,0,1,4,0,0,0.0957859273301449,2,0,0,0
0,1,0,2,1,0,0,0.121932998888163,2,0,0,0
1,1,0,0,3,0,0,0.15990544621141245,2,0,0,0
1,2,0,2,2,0,0,0.6421908172623189,0,0,0,0
3,2,0,2,3,0,0,0.9055015900125458,0,0,0,0
4,0,0,1,1,0,0,0.7015908416109499,0,0,0,0
7,1,1,3,1,0,0,0.42855333251251215,2,1,0,4
3,2,2,3,1,0,0,0.7077851099206228,0,0,0,2
4,0,1,2,2,0,0,0.9535687746197506,0,1,1,0
2,0,0,0,3,0,0,0.031826232325390946,3,1,0,0
4,1,0,0,4,0,1,0.16120076071689515,0,0,0,3
2,0,0,1,1,0,0,0.44213646689217434,2,0,0,0
2,2,0,0,2,0,1,0.7899770366720027,1,0,0,3
2,1,0,0,0,0,0,0.8756999075228639,0,1,0,0
4,0,1,2,5,0,0,0.33857046071054964,1,0,0,0
2,1,1,0,1,0,0,0.3655228897355183,2,0,1,0
0,0,0,1,2,0,0,0.3648307877231607,2,0,1,0
0,0,1,0,1,0,0,0.9585280454607763,0,0,1,0
3,0,0,2,2,0,0,0.5947987109000382,0,1,0,0
4,1,1,0,1,0,0,0.8038002278216777,0,0,0,0
0,1,0,2,4,0,0,0.4052907148067275,0,0,1,0
3,1,1,0,1,0,0,0.5119094904243847,0,0,0,0
4,1,1,2,3,0,0,0.6309529216193437,0,1,0,0
2,2,0,0,1,0,0,0.5216366587632086,1,0,1,0
3,0,0,1,3,0,0,0.9141165372319534,0,0,1,0
0,3,0,4,3,0,0,0.3680049868645803,1,0,0,2
2,1,0,1,3,0,0,0.06195275815360679,2,1,1,0
4,1,0,2,0,0,0,0.9242523523762621,0,0,0,0
2,0,0,3,2,0,0,0.48632554019783214,2,0,1,2
1,0,1,0,2,0,0,0.3679372149047111,1,0,0,0
1,2,0,1,3,0,0,0.6659140342126124,0,0,0,0
0,2,0,1,1,0,0,0.12969207975011876,0,0,0,0
4,1,1,1,5,0,0,0.6444228844897226,0,0,0,0
2,0,0,1,2,0,0,0.47406829275581697,0,0,0,0
5,2,0,0,2,0,0,0.1902285815212914,1,0,0,0
4,0,0,0,5,0,0,0.040357370926671354,0,0,1,0
0,1,2,0,2,0,0,0.47085987674909957,0,0,0,0
0,1,1,0,0,0,0,0.01615030570075937,0,0,0,0
0,0,0,0,1,0,0,0.4364591249067473,1,0,0,0
2,0,0,2,2,0,0,0.8241179179422354,3,1,0,0
3,0,2,2,2,0,0,0.10026731546620682,3,0,1,0
4,0,0,2,4,0,0,0.10474153439903588,0,1,0,0
3,1,3,1,2,0,0,0.9292682583443056,4,0,0,1
2,1,0,2,1,0,0,0.7768859729498073,0,0,0,0
1,1,0,0,3,0,0,0.7145533962278183,0,2,0,0
1,0,1,1,3,0,0,0.5220717014227504,1,0,0,0
4,2,0,1,1,0,0,0.6805164957223809,0,0,0,0
1,2,1,1,1,0,0,0.250312026758572,1,1,1,0
1,0,1,1,0,0,0,0.5506903687847987,0,0,0,0
0,2,1,1,2,1,0,0.5771530289936737,0,0,0,3
0,0,0,2,2,0,0,0.3585046794847435,1,0,1,0
5,2,2,1,1,0,0,0.8663962348619643,0,0,1,0
2,1,0,2,0,0,0,0.287859919649753,1,1,0,0
0,0,0,1,1,0,0,0.13510956223455362,0,0,0,0
1,1,0,0,3,0,0,0.14080330729143353,0,0,0,0
4,0,0,2,2,0,0,0.9042182282098826,0,0,0,0
3,3,2,1,2,0,0,0.025939203469661498,2,0,1,0
4,1,0,2,0,0,1,0.5826300346262802,1,0,0,3
5,0,0,0,1,1,0,0.5610283697766735,1,0,0,3
2,2,0,2,4,0,1,0.683995246078151,3,0,0,3
0,0,0,1,3,0,0,0.9636629670690682,0,0,0,0
2,2,2,1,4,0,0,0.21676170977522313,1,0,0,0
1,2,1,1,0,0,0,0.9295372859336694,0,0,0,0
1,0,0,1,1,0,0,0.4309760641330105,2,0,0,0
1,2,0,1,0,0,0,0.27223223367246985,1,0,1,0
4,2,2,0,5,0,0,0.6195793304516888,0,0,0,0
0,1,1,1,2,0,0,0.7099858062057183,1,1,2,0
3,1,1,1,1,1,0,0.8616759555287544,0,1,1,3
1,1,0,0,4,0,1,0.8250527128539158,0,0,0,3
3,1,0,0,3,0,0,0.09880677505068547,0,0,0,0
2,1,1,0,1,1,0,0.8179478807946338,0,0,0,3
0,0,2,3,3,0,0,0.9847528095685216,0,0,2,2
1,1,0,2,4,0,0,0.20165878199611598,3,0,0,0
1,1,1,2,0,0,0,0.2049793683842499,0,1,0,0
3,1,0,1,1,0,0,0.9702511698167448,3,1,0,0
1,1,1,2,1,0,0,0.3760211063212001,0,1,0,0
2,0,1,1,1,0,0,0.7469612562262757,0,0,0,0
2,0,0,0,2,0,0,0.4498797096134157,1,0,1,0
1,0,0,0,1,0,0,0.6649908122209686,0,0,0,0
0,2,0,3,4,0,1,0.2092968134060853,3,0,0,5
3,0,1,1,3,0,0,0.5032314506555472,1,0,1,0
3,1,1,3,4,0,0,0.9284505704880851,1,2,0,2
0,0,0,1,2,0,0,0.783438238618351,0,0,0,0
0,1,2,2,4,0,0,0.9793440809841745,1,1,0,0
2,0,4,0,1,0,0,0.46785003117862056,1,0,0,0
1,3,1,0,0,1,0,0.7469834540999406,3,0,0,3
1,4,1,1,2,0,0,0.9078310610579047,0,0,0,0
2,0,0,2,3,0,0,0.017313373951697075,2,0,0,0
4,3,1,2,2,0,1,0.6758484284369964,0,1,0,3
1,0,0,0,3,0,0,0.3329269494456063,1,0,0,0
2,1,0,0,1,0,0,0.9044782392450789,0,0,0,0
0,2,1,1,1,0,0,0.9915862571404471,1,0,0,0
3,0,1,2,1,0,0,0.4807409560188475,1,0,0,0
3,1,0,0,0,0,0,0.3625185697975164,1,0,0,0
2,0,0,4,0,0,0,0.6145753214663622,0,0,0,2
4,3,0,0,4,0,0,0.46056938045585594,1,0,1,0
1,1,0,1,1,0,0,0.8075814859527362,0,0,0,0
1,2,0,2,0,0,0,0.4170146442128093,0,0,0,0
2,1,0,0,6,0,0,0.6547865789440487,1,0,0,2
2,0,0,1,0,0,1,0.12692400655292424,1,1,1,3
3,1,2,2,2,0,1,0.43330799908511075,0,0,0,3
2,0,1,1,1,0,0,0.712264064919761,2,0,0,0
1,2,0,0,2,1,0,0.10162205460687257,1,0,1,3
3,1,0,1,1,0,0,0.7981472295288242,0,0,0,0
2,0,1,1,3,0,0,0.5358002834911465,0,1,0,0
